APP_ID,CLASS_NAME,INVOCATION,NO. OF ARGUMENTS,COMPLEXITY_SCORE,Comments,,
net.nextbike.lovesharing-20230921,SecureX509TrustManager.java,"@Override // javax.net.ssl.X509TrustManager
  public void checkServerTrusted(X509Certificate[] x509CertificateArr, String str) throws CertificateException {
  setChain(x509CertificateArr);
  C2103g.m3421c(f2814c, ""checkServerTrusted begin ,server ca chain size is : "" + x509CertificateArr.length + "" ,auth type is : "" + str);
  long currentTimeMillis = System.currentTimeMillis();
  for (X509Certificate x509Certificate : x509CertificateArr) {
  String str2 = f2814c;
  C2103g.m3418a(str2, ""server ca chain: getSubjectDN is :"" + x509Certificate.getSubjectDN());
  C2103g.m3418a(str2, ""IssuerDN :"" + x509Certificate.getIssuerDN());
  C2103g.m3418a(str2, ""SerialNumber : "" + x509Certificate.getSerialNumber());
  }
  int size = this.f2820a.size();
  for (int i = 0; i < size; i++) {
  try {
  String str3 = f2814c;
  C2103g.m3421c(str3, ""check server i : "" + i);
  X509TrustManager x509TrustManager = this.f2820a.get(i);
  X509Certificate[] acceptedIssuers = x509TrustManager.getAcceptedIssuers();
  if (acceptedIssuers != null) {
  C2103g.m3421c(str3, ""client root ca size is : "" + acceptedIssuers.length);
  for (X509Certificate x509Certificate2 : acceptedIssuers) {
  C2103g.m3418a(f2814c, ""client root ca getIssuerDN :"" + x509Certificate2.getIssuerDN());
  }
  }
  x509TrustManager.checkServerTrusted(x509CertificateArr, str);
  C2103g.m3421c(f2814c, ""checkServerTrusted succeed ,root ca issuer is : "" + x509CertificateArr[x509CertificateArr.length - 1].getIssuerDN());
  return;
  } catch (CertificateException e) {
  String str4 = f2814c;
  C2103g.m3420b(str4, ""checkServerTrusted error :"" + e.getMessage() + "" , time : "" + i);
  if (i == size - 1) {
  if (x509CertificateArr != null && x509CertificateArr.length > 0) {
  C2103g.m3420b(str4, ""root ca issuer : "" + x509CertificateArr[x509CertificateArr.length - 1].getIssuerDN());
  }
  throw e;
  }
  }
  }
  C2103g.m3418a(f2814c, ""checkServerTrusted: cost : "" + (System.currentTimeMillis() - currentTimeMillis) + "" ms"");
  }",291,0.98561911,- Excessive logging with no thorough checking of certificate validity,,
com.skyportlabs.prostat.skyport-6015010,SecureX509TrustManager.java,"@Override // javax.net.ssl.X509TrustManager
  public void checkServerTrusted(X509Certificate[] x509CertificateArr, String str) throws CertificateException {
  setChain(x509CertificateArr);
  C2273g.m2191c(f2042c, ""checkServerTrusted begin ,server ca chain size is : "" + x509CertificateArr.length + "" ,auth type is : "" + str);
  long currentTimeMillis = System.currentTimeMillis();
  for (X509Certificate x509Certificate : x509CertificateArr) {
  String str2 = f2042c;
  C2273g.m2188a(str2, ""server ca chain: getSubjectDN is :"" + x509Certificate.getSubjectDN());
  C2273g.m2188a(str2, ""IssuerDN :"" + x509Certificate.getIssuerDN());
  C2273g.m2188a(str2, ""SerialNumber : "" + x509Certificate.getSerialNumber());
  }
  int size = this.f2048a.size();
  for (int i = 0; i < size; i++) {
  try {
  String str3 = f2042c;
  C2273g.m2191c(str3, ""check server i : "" + i);
  X509TrustManager x509TrustManager = this.f2048a.get(i);
  X509Certificate[] acceptedIssuers = x509TrustManager.getAcceptedIssuers();
  if (acceptedIssuers != null) {
  C2273g.m2191c(str3, ""client root ca size is : "" + acceptedIssuers.length);
  for (X509Certificate x509Certificate2 : acceptedIssuers) {
  C2273g.m2188a(f2042c, ""client root ca getIssuerDN :"" + x509Certificate2.getIssuerDN());
  }
  }
  x509TrustManager.checkServerTrusted(x509CertificateArr, str);
  C2273g.m2191c(f2042c, ""checkServerTrusted succeed ,root ca issuer is : "" + x509CertificateArr[x509CertificateArr.length - 1].getIssuerDN());
  return;
  } catch (CertificateException e) {
  String str4 = f2042c;
  C2273g.m2190b(str4, ""checkServerTrusted error :"" + e.getMessage() + "" , time : "" + i);
  if (i == size - 1) {
  if (x509CertificateArr != null && x509CertificateArr.length > 0) {
  C2273g.m2190b(str4, ""root ca issuer : "" + x509CertificateArr[x509CertificateArr.length - 1].getIssuerDN());
  }
  throw e;
  }
  }
  }
  C2273g.m2188a(f2042c, ""checkServerTrusted: cost : "" + (System.currentTimeMillis() - currentTimeMillis) + "" ms"");
  }",291,0.98561911,- Excessive logging with no thorough checking of certificate validity,,
com.skyportlabs.sf.skyport-6015010,SecureX509TrustManager.java,"@Override // javax.net.ssl.X509TrustManager
  public void checkServerTrusted(X509Certificate[] x509CertificateArr, String str) throws CertificateException {
  setChain(x509CertificateArr);
  C2273g.m2191c(f2042c, ""checkServerTrusted begin ,server ca chain size is : "" + x509CertificateArr.length + "" ,auth type is : "" + str);
  long currentTimeMillis = System.currentTimeMillis();
  for (X509Certificate x509Certificate : x509CertificateArr) {
  String str2 = f2042c;
  C2273g.m2188a(str2, ""server ca chain: getSubjectDN is :"" + x509Certificate.getSubjectDN());
  C2273g.m2188a(str2, ""IssuerDN :"" + x509Certificate.getIssuerDN());
  C2273g.m2188a(str2, ""SerialNumber : "" + x509Certificate.getSerialNumber());
  }
  int size = this.f2048a.size();
  for (int i = 0; i < size; i++) {
  try {
  String str3 = f2042c;
  C2273g.m2191c(str3, ""check server i : "" + i);
  X509TrustManager x509TrustManager = this.f2048a.get(i);
  X509Certificate[] acceptedIssuers = x509TrustManager.getAcceptedIssuers();
  if (acceptedIssuers != null) {
  C2273g.m2191c(str3, ""client root ca size is : "" + acceptedIssuers.length);
  for (X509Certificate x509Certificate2 : acceptedIssuers) {
  C2273g.m2188a(f2042c, ""client root ca getIssuerDN :"" + x509Certificate2.getIssuerDN());
  }
  }
  x509TrustManager.checkServerTrusted(x509CertificateArr, str);
  C2273g.m2191c(f2042c, ""checkServerTrusted succeed ,root ca issuer is : "" + x509CertificateArr[x509CertificateArr.length - 1].getIssuerDN());
  return;
  } catch (CertificateException e) {
  String str4 = f2042c;
  C2273g.m2190b(str4, ""checkServerTrusted error :"" + e.getMessage() + "" , time : "" + i);
  if (i == size - 1) {
  if (x509CertificateArr != null && x509CertificateArr.length > 0) {
  C2273g.m2190b(str4, ""root ca issuer : "" + x509CertificateArr[x509CertificateArr.length - 1].getIssuerDN());
  }
  throw e;
  }
  }
  }
  C2273g.m2188a(f2042c, ""checkServerTrusted: cost : "" + (System.currentTimeMillis() - currentTimeMillis) + "" ms"");
  }",291,0.98561911,"- Excessive logging with no thorough checking of certificate validity
- Checks if accepted Issuer is not null",,
com.xiaoxun.xunoversea.mibrofit-10111,SecureX509TrustManager.java,"@Override // javax.net.ssl.X509TrustManager
  public void checkServerTrusted(X509Certificate[] x509CertificateArr, String str) throws CertificateException {
  setChain(x509CertificateArr);
  C2528g.m6168c(f6017c, ""checkServerTrusted begin ,server ca chain size is : "" + x509CertificateArr.length + "" ,auth type is : "" + str);
  long currentTimeMillis = System.currentTimeMillis();
  for (X509Certificate x509Certificate : x509CertificateArr) {
  String str2 = f6017c;
  C2528g.m6165a(str2, ""server ca chain: getSubjectDN is :"" + x509Certificate.getSubjectDN());
  C2528g.m6165a(str2, ""IssuerDN :"" + x509Certificate.getIssuerDN());
  C2528g.m6165a(str2, ""SerialNumber : "" + x509Certificate.getSerialNumber());
  }
  int size = this.f6023a.size();
  for (int i = 0; i < size; i++) {
  try {
  String str3 = f6017c;
  C2528g.m6168c(str3, ""check server i : "" + i);
  X509TrustManager x509TrustManager = this.f6023a.get(i);
  X509Certificate[] acceptedIssuers = x509TrustManager.getAcceptedIssuers();
  if (acceptedIssuers != null) {
  C2528g.m6168c(str3, ""client root ca size is : "" + acceptedIssuers.length);
  for (X509Certificate x509Certificate2 : acceptedIssuers) {
  C2528g.m6165a(f6017c, ""client root ca getIssuerDN :"" + x509Certificate2.getIssuerDN());
  }
  }
  x509TrustManager.checkServerTrusted(x509CertificateArr, str);
  C2528g.m6168c(f6017c, ""checkServerTrusted succeed ,root ca issuer is : "" + x509CertificateArr[x509CertificateArr.length - 1].getIssuerDN());
  return;
  } catch (CertificateException e) {
  String str4 = f6017c;
  C2528g.m6167b(str4, ""checkServerTrusted error :"" + e.getMessage() + "" , time : "" + i);
  if (i == size - 1) {
  if (x509CertificateArr != null && x509CertificateArr.length > 0) {
  C2528g.m6167b(str4, ""root ca issuer : "" + x509CertificateArr[x509CertificateArr.length - 1].getIssuerDN());
  }
  throw e;
  }
  }
  }
  C2528g.m6165a(f6017c, ""checkServerTrusted: cost : "" + (System.currentTimeMillis() - currentTimeMillis) + "" ms"");
  }",291,0.98561911,-,,
com.uyc.mobile.phone-193,SecureX509TrustManager.java,"@Override // javax.net.ssl.X509TrustManager
  public void checkServerTrusted(X509Certificate[] x509CertificateArr, String str) throws CertificateException {
  setChain(x509CertificateArr);
  C2614g.m7345c(f5511c, ""checkServerTrusted begin ,server ca chain size is : "" + x509CertificateArr.length + "" ,auth type is : "" + str);
  long currentTimeMillis = System.currentTimeMillis();
  for (X509Certificate x509Certificate : x509CertificateArr) {
  String str2 = f5511c;
  C2614g.m7342a(str2, ""server ca chain: getSubjectDN is :"" + x509Certificate.getSubjectDN());
  C2614g.m7342a(str2, ""IssuerDN :"" + x509Certificate.getIssuerDN());
  C2614g.m7342a(str2, ""SerialNumber : "" + x509Certificate.getSerialNumber());
  }
  int size = this.f5517a.size();
  for (int i = 0; i < size; i++) {
  try {
  String str3 = f5511c;
  C2614g.m7345c(str3, ""check server i : "" + i);
  X509TrustManager x509TrustManager = this.f5517a.get(i);
  X509Certificate[] acceptedIssuers = x509TrustManager.getAcceptedIssuers();
  if (acceptedIssuers != null) {
  C2614g.m7345c(str3, ""client root ca size is : "" + acceptedIssuers.length);
  for (X509Certificate x509Certificate2 : acceptedIssuers) {
  C2614g.m7342a(f5511c, ""client root ca getIssuerDN :"" + x509Certificate2.getIssuerDN());
  }
  }
  x509TrustManager.checkServerTrusted(x509CertificateArr, str);
  C2614g.m7345c(f5511c, ""checkServerTrusted succeed ,root ca issuer is : "" + x509CertificateArr[x509CertificateArr.length - 1].getIssuerDN());
  return;
  } catch (CertificateException e) {
  String str4 = f5511c;
  C2614g.m7344b(str4, ""checkServerTrusted error :"" + e.getMessage() + "" , time : "" + i);
  if (i == size - 1) {
  if (x509CertificateArr != null && x509CertificateArr.length > 0) {
  C2614g.m7344b(str4, ""root ca issuer : "" + x509CertificateArr[x509CertificateArr.length - 1].getIssuerDN());
  }
  throw e;
  }
  }
  }
  C2614g.m7342a(f5511c, ""checkServerTrusted: cost : "" + (System.currentTimeMillis() - currentTimeMillis) + "" ms"");
  }",291,0.98561911,-,,
com.eybond.smartclient.ess-90,SecureX509TrustManager.java,"@Override // javax.net.ssl.X509TrustManager
  public void checkServerTrusted(X509Certificate[] x509CertificateArr, String str) throws CertificateException {
  setChain(x509CertificateArr);
  C4033g.m7559c(f7705c, ""checkServerTrusted begin ,server ca chain size is : "" + x509CertificateArr.length + "" ,auth type is : "" + str);
  long currentTimeMillis = System.currentTimeMillis();
  for (X509Certificate x509Certificate : x509CertificateArr) {
  String str2 = f7705c;
  C4033g.m7556a(str2, ""server ca chain: getSubjectDN is :"" + x509Certificate.getSubjectDN());
  C4033g.m7556a(str2, ""IssuerDN :"" + x509Certificate.getIssuerDN());
  C4033g.m7556a(str2, ""SerialNumber : "" + x509Certificate.getSerialNumber());
  }
  int size = this.f7711a.size();
  for (int i = 0; i < size; i++) {
  try {
  String str3 = f7705c;
  C4033g.m7559c(str3, ""check server i : "" + i);
  X509TrustManager x509TrustManager = this.f7711a.get(i);
  X509Certificate[] acceptedIssuers = x509TrustManager.getAcceptedIssuers();
  if (acceptedIssuers != null) {
  C4033g.m7559c(str3, ""client root ca size is : "" + acceptedIssuers.length);
  for (X509Certificate x509Certificate2 : acceptedIssuers) {
  C4033g.m7556a(f7705c, ""client root ca getIssuerDN :"" + x509Certificate2.getIssuerDN());
  }
  }
  x509TrustManager.checkServerTrusted(x509CertificateArr, str);
  C4033g.m7559c(f7705c, ""checkServerTrusted succeed ,root ca issuer is : "" + x509CertificateArr[x509CertificateArr.length - 1].getIssuerDN());
  return;
  } catch (CertificateException e) {
  String str4 = f7705c;
  C4033g.m7558b(str4, ""checkServerTrusted error :"" + e.getMessage() + "" , time : "" + i);
  if (i == size - 1) {
  if (x509CertificateArr != null && x509CertificateArr.length > 0) {
  C4033g.m7558b(str4, ""root ca issuer : "" + x509CertificateArr[x509CertificateArr.length - 1].getIssuerDN());
  }
  throw e;
  }
  }
  }
  C4033g.m7556a(f7705c, ""checkServerTrusted: cost : "" + (System.currentTimeMillis() - currentTimeMillis) + "" ms"");
  }",291,0.98561911,-,,
com.ilop.wisehomes-19595,SecureX509TrustManager.java,"@Override // javax.net.ssl.X509TrustManager
  public void checkServerTrusted(X509Certificate[] x509CertificateArr, String str) throws CertificateException {
  setChain(x509CertificateArr);
  C4285g.m5955c(f7618c, ""checkServerTrusted begin ,server ca chain size is : "" + x509CertificateArr.length + "" ,auth type is : "" + str);
  long currentTimeMillis = System.currentTimeMillis();
  for (X509Certificate x509Certificate : x509CertificateArr) {
  String str2 = f7618c;
  C4285g.m5952a(str2, ""server ca chain: getSubjectDN is :"" + x509Certificate.getSubjectDN());
  C4285g.m5952a(str2, ""IssuerDN :"" + x509Certificate.getIssuerDN());
  C4285g.m5952a(str2, ""SerialNumber : "" + x509Certificate.getSerialNumber());
  }
  int size = this.f7624a.size();
  for (int i = 0; i < size; i++) {
  try {
  String str3 = f7618c;
  C4285g.m5955c(str3, ""check server i : "" + i);
  X509TrustManager x509TrustManager = this.f7624a.get(i);
  X509Certificate[] acceptedIssuers = x509TrustManager.getAcceptedIssuers();
  if (acceptedIssuers != null) {
  C4285g.m5955c(str3, ""client root ca size is : "" + acceptedIssuers.length);
  for (X509Certificate x509Certificate2 : acceptedIssuers) {
  C4285g.m5952a(f7618c, ""client root ca getIssuerDN :"" + x509Certificate2.getIssuerDN());
  }
  }
  x509TrustManager.checkServerTrusted(x509CertificateArr, str);
  C4285g.m5955c(f7618c, ""checkServerTrusted succeed ,root ca issuer is : "" + x509CertificateArr[x509CertificateArr.length - 1].getIssuerDN());
  return;
  } catch (CertificateException e) {
  String str4 = f7618c;
  C4285g.m5954b(str4, ""checkServerTrusted error :"" + e.getMessage() + "" , time : "" + i);
  if (i == size - 1) {
  if (x509CertificateArr != null && x509CertificateArr.length > 0) {
  C4285g.m5954b(str4, ""root ca issuer : "" + x509CertificateArr[x509CertificateArr.length - 1].getIssuerDN());
  }
  throw e;
  }
  }
  }
  C4285g.m5952a(f7618c, ""checkServerTrusted: cost : "" + (System.currentTimeMillis() - currentTimeMillis) + "" ms"");
  }",291,0.98561911,- Excessive logging,,
cn.ubia.ubox-662,SecureX509TrustManager.java,"@Override // javax.net.ssl.X509TrustManager
  public void checkServerTrusted(X509Certificate[] x509CertificateArr, String str) throws CertificateException {
  setChain(x509CertificateArr);
  C4337g.m2669c(f2826c, ""checkServerTrusted begin ,server ca chain size is : "" + x509CertificateArr.length + "" ,auth type is : "" + str);
  long currentTimeMillis = System.currentTimeMillis();
  for (X509Certificate x509Certificate : x509CertificateArr) {
  String str2 = f2826c;
  C4337g.m2666a(str2, ""server ca chain: getSubjectDN is :"" + x509Certificate.getSubjectDN());
  C4337g.m2666a(str2, ""IssuerDN :"" + x509Certificate.getIssuerDN());
  C4337g.m2666a(str2, ""SerialNumber : "" + x509Certificate.getSerialNumber());
  }
  int size = this.f2832a.size();
  for (int i = 0; i < size; i++) {
  try {
  String str3 = f2826c;
  C4337g.m2669c(str3, ""check server i : "" + i);
  X509TrustManager x509TrustManager = this.f2832a.get(i);
  X509Certificate[] acceptedIssuers = x509TrustManager.getAcceptedIssuers();
  if (acceptedIssuers != null) {
  C4337g.m2669c(str3, ""client root ca size is : "" + acceptedIssuers.length);
  for (X509Certificate x509Certificate2 : acceptedIssuers) {
  C4337g.m2666a(f2826c, ""client root ca getIssuerDN :"" + x509Certificate2.getIssuerDN());
  }
  }
  x509TrustManager.checkServerTrusted(x509CertificateArr, str);
  C4337g.m2669c(f2826c, ""checkServerTrusted succeed ,root ca issuer is : "" + x509CertificateArr[x509CertificateArr.length - 1].getIssuerDN());
  return;
  } catch (CertificateException e) {
  String str4 = f2826c;
  C4337g.m2668b(str4, ""checkServerTrusted error :"" + e.getMessage() + "" , time : "" + i);
  if (i == size - 1) {
  if (x509CertificateArr != null && x509CertificateArr.length > 0) {
  C4337g.m2668b(str4, ""root ca issuer : "" + x509CertificateArr[x509CertificateArr.length - 1].getIssuerDN());
  }
  throw e;
  }
  }
  }
  C4337g.m2666a(f2826c, ""checkServerTrusted: cost : "" + (System.currentTimeMillis() - currentTimeMillis) + "" ms"");
  }",291,0.98561911,-,,
rs.almaks.almaksgps-4364,SecureX509TrustManager.java,"@Override // javax.net.ssl.X509TrustManager
  public void checkServerTrusted(X509Certificate[] x509CertificateArr, String str) throws CertificateException {
  setChain(x509CertificateArr);
  C4476g.m4112c(f4881c, ""checkServerTrusted begin ,server ca chain size is : "" + x509CertificateArr.length + "" ,auth type is : "" + str);
  long currentTimeMillis = System.currentTimeMillis();
  for (X509Certificate x509Certificate : x509CertificateArr) {
  String str2 = f4881c;
  C4476g.m4109a(str2, ""server ca chain: getSubjectDN is :"" + x509Certificate.getSubjectDN());
  C4476g.m4109a(str2, ""IssuerDN :"" + x509Certificate.getIssuerDN());
  C4476g.m4109a(str2, ""SerialNumber : "" + x509Certificate.getSerialNumber());
  }
  int size = this.f4887a.size();
  for (int i = 0; i < size; i++) {
  try {
  String str3 = f4881c;
  C4476g.m4112c(str3, ""check server i : "" + i);
  X509TrustManager x509TrustManager = this.f4887a.get(i);
  X509Certificate[] acceptedIssuers = x509TrustManager.getAcceptedIssuers();
  if (acceptedIssuers != null) {
  C4476g.m4112c(str3, ""client root ca size is : "" + acceptedIssuers.length);
  for (X509Certificate x509Certificate2 : acceptedIssuers) {
  C4476g.m4109a(f4881c, ""client root ca getIssuerDN :"" + x509Certificate2.getIssuerDN());
  }
  }
  x509TrustManager.checkServerTrusted(x509CertificateArr, str);
  C4476g.m4112c(f4881c, ""checkServerTrusted succeed ,root ca issuer is : "" + x509CertificateArr[x509CertificateArr.length - 1].getIssuerDN());
  return;
  } catch (CertificateException e) {
  String str4 = f4881c;
  C4476g.m4111b(str4, ""checkServerTrusted error :"" + e.getMessage() + "" , time : "" + i);
  if (i == size - 1) {
  if (x509CertificateArr != null && x509CertificateArr.length > 0) {
  C4476g.m4111b(str4, ""root ca issuer : "" + x509CertificateArr[x509CertificateArr.length - 1].getIssuerDN());
  }
  throw e;
  }
  }
  }
  C4476g.m4109a(f4881c, ""checkServerTrusted: cost : "" + (System.currentTimeMillis() - currentTimeMillis) + "" ms"");
  }",291,0.98561911,- Excessive logging with no thorough checking of certificate validity,,
com.naisi.magichome-79,C3916c.java,"@Override // javax.net.ssl.X509TrustManager
  public void checkServerTrusted(X509Certificate[] x509CertificateArr, String str) {
  C3925g.m4346c(TAG, ""checkServerTrusted"");
  boolean z = false;
  for (int i2 = 0; i2 < x509CertificateArr.length; i2++) {
  StringBuilder m6606B = C4852a.m6606B(""checkServerTrusted "", i2, "" : "");
  m6606B.append(x509CertificateArr[i2].getIssuerDN().getName());
  C3925g.m4345b(TAG, m6606B.toString());
  }
  X509Certificate[] x509CertificateArr2 = new X509Certificate[x509CertificateArr.length];
  for (int i3 = 0; i3 < x509CertificateArr.length; i3++) {
  x509CertificateArr2[i3] = x509CertificateArr[(x509CertificateArr.length - 1) - i3];
  }
  CertificateException e2 = new CertificateException(""CBG root CA CertificateException"");
  try {
  z = C3920b.m4319a(this.f5063V, x509CertificateArr2);
  } catch (InvalidKeyException e3) {
  StringBuilder m6605A = C4852a.m6605A(""checkServerTrusted InvalidKeyException: "");
  m6605A.append(e3.getMessage());
  C3925g.m4348e(TAG, m6605A.toString());
  } catch (NoSuchAlgorithmException e4) {
  StringBuilder m6605A2 = C4852a.m6605A(""checkServerTrusted NoSuchAlgorithmException: "");
  m6605A2.append(e4.getMessage());
  C3925g.m4348e(TAG, m6605A2.toString());
  } catch (NoSuchProviderException e5) {
  StringBuilder m6605A3 = C4852a.m6605A(""checkServerTrusted NoSuchProviderException: "");
  m6605A3.append(e5.getMessage());
  C3925g.m4348e(TAG, m6605A3.toString());
  } catch (SignatureException e6) {
  StringBuilder m6605A4 = C4852a.m6605A(""checkServerTrusted SignatureException: "");
  m6605A4.append(e6.getMessage());
  C3925g.m4348e(TAG, m6605A4.toString());
  } catch (CertificateException e7) {
  e2 = e7;
  StringBuilder m6605A5 = C4852a.m6605A(""checkServerTrusted CertificateException: "");
  m6605A5.append(e2.getMessage());
  C3925g.m4348e(TAG, m6605A5.toString());
  }
  if (!z) {
  throw e2;
  }
  }",313,0.98649529,-,,
pl.appartme-108,SecureX509TrustManager.java,"@Override // javax.net.ssl.X509TrustManager
  public void checkServerTrusted(X509Certificate[] x509CertificateArr, String str) throws CertificateException {
  setChain(x509CertificateArr);
  C4924g.m3286c(f3419c, ""checkServerTrusted begin ,server ca chain size is : "" + x509CertificateArr.length + "" ,auth type is : "" + str);
  long currentTimeMillis = System.currentTimeMillis();
  int length = x509CertificateArr.length;
  for (int i = 0; i < length; i++) {
  X509Certificate x509Certificate = x509CertificateArr[i];
  String str2 = f3419c;
  C4924g.m3283a(str2, ""server ca chain: getSubjectDN is :"" + x509Certificate.getSubjectDN());
  C4924g.m3283a(str2, ""IssuerDN :"" + x509Certificate.getIssuerDN());
  C4924g.m3283a(str2, ""SerialNumber : "" + x509Certificate.getSerialNumber());
  }
  int size = this.f3425a.size();
  for (int i2 = 0; i2 < size; i2++) {
  try {
  String str3 = f3419c;
  C4924g.m3286c(str3, ""check server i : "" + i2);
  X509TrustManager x509TrustManager = this.f3425a.get(i2);
  X509Certificate[] acceptedIssuers = x509TrustManager.getAcceptedIssuers();
  if (acceptedIssuers != null) {
  C4924g.m3286c(str3, ""client root ca size is : "" + acceptedIssuers.length);
  for (int i3 = 0; i3 < acceptedIssuers.length; i3++) {
  C4924g.m3283a(f3419c, ""client root ca getIssuerDN :"" + acceptedIssuers[i3].getIssuerDN());
  }
  }
  x509TrustManager.checkServerTrusted(x509CertificateArr, str);
  C4924g.m3286c(f3419c, ""checkServerTrusted succeed ,root ca issuer is : "" + x509CertificateArr[x509CertificateArr.length - 1].getIssuerDN());
  return;
  } catch (CertificateException e) {
  String str4 = f3419c;
  C4924g.m3285b(str4, ""checkServerTrusted error :"" + e.getMessage() + "" , time : "" + i2);
  if (i2 == size - 1) {
  if (x509CertificateArr != null && x509CertificateArr.length > 0) {
  C4924g.m3285b(str4, ""root ca issuer : "" + x509CertificateArr[x509CertificateArr.length - 1].getIssuerDN());
  }
  throw e;
  }
  }
  }
  C4924g.m3283a(f3419c, ""checkServerTrusted: cost : "" + (System.currentTimeMillis() - currentTimeMillis) + "" ms"");
  }",323,0.98685681,-,,
com.security.smartipro-2,X509Util.java,"@Override // org.chromium.net.X509Util.X509TrustManagerImplementation
  public List<X509Certificate> checkServerTrusted(X509Certificate[] x509CertificateArr, String str, String str2) throws CertificateException {
  C10267nt.m45631a(0);
  C10267nt.m45630a();
  C10267nt.m45631a(0);
  C10267nt.m45630a();
  C10267nt.m45631a(0);
  C10267nt.m45630a();
  C10267nt.m45631a(0);
  C10267nt.m45630a();
  C10267nt.m45631a(0);
  C10267nt.m45630a();
  C10267nt.m45631a(0);
  C10267nt.m45630a();
  C10267nt.m45631a(0);
  C10267nt.m45631a(0);
  C10267nt.m45630a();
  C10267nt.m45631a(0);
  C10267nt.m45630a();
  C10267nt.m45630a();
  C10267nt.m45631a(0);
  C10267nt.m45631a(0);
  C10267nt.m45630a();
  C10267nt.m45631a(0);
  C10267nt.m45631a(0);
  C10267nt.m45630a();
  C10267nt.m45631a(0);
  C10267nt.m45630a();
  C10267nt.m45631a(0);
  C10267nt.m45630a();
  C10267nt.m45631a(0);
  C10267nt.m45630a();
  C10267nt.m45631a(0);
  C10267nt.m45631a(0);
  C10267nt.m45630a();
  C10267nt.m45631a(0);
  C10267nt.m45631a(0);
  C10267nt.m45631a(0);
  C10267nt.m45630a();
  C10267nt.m45631a(0);
  C10267nt.m45631a(0);
  C10267nt.m45630a();
  C10267nt.m45631a(0);
  C10267nt.m45630a();
  C10267nt.m45631a(0);
  C10267nt.m45631a(0);
  C10267nt.m45630a();
  C10267nt.m45630a();
  C10267nt.m45631a(0);
  C10267nt.m45630a();
  C10267nt.m45631a(0);
  C10267nt.m45630a();
  C10267nt.m45630a();
  C10267nt.m45630a();
  C10267nt.m45631a(0);
  C10267nt.m45630a();
  C10267nt.m45631a(0);
  C10267nt.m45631a(0);
  this.mTrustManager.checkServerTrusted(x509CertificateArr, str);
  return Collections.emptyList();
  }",325,0.98692663,-,,
com.ngs.ngseu-8,X509Util.java,"@Override // org.chromium.net.X509Util.X509TrustManagerImplementation
  public List<X509Certificate> checkServerTrusted(X509Certificate[] x509CertificateArr, String str, String str2) throws CertificateException {
  C9314np.m43046a(0);
  C9314np.m43045a();
  C9314np.m43046a(0);
  C9314np.m43045a();
  C9314np.m43046a(0);
  C9314np.m43046a(0);
  List<X509Certificate> checkServerTrusted = this.mTrustManagerExtensions.checkServerTrusted(x509CertificateArr, str, str2);
  C9314np.m43045a();
  C9314np.m43046a(0);
  C9314np.m43046a(0);
  C9314np.m43045a();
  C9314np.m43045a();
  C9314np.m43046a(0);
  C9314np.m43045a();
  C9314np.m43045a();
  C9314np.m43045a();
  C9314np.m43046a(0);
  C9314np.m43046a(0);
  C9314np.m43046a(0);
  C9314np.m43046a(0);
  C9314np.m43045a();
  C9314np.m43045a();
  C9314np.m43045a();
  C9314np.m43045a();
  C9314np.m43046a(0);
  C9314np.m43046a(0);
  C9314np.m43046a(0);
  C9314np.m43045a();
  C9314np.m43045a();
  C9314np.m43046a(0);
  C9314np.m43046a(0);
  C9314np.m43045a();
  C9314np.m43045a();
  C9314np.m43046a(0);
  C9314np.m43045a();
  C9314np.m43046a(0);
  C9314np.m43045a();
  C9314np.m43046a(0);
  C9314np.m43046a(0);
  C9314np.m43045a();
  C9314np.m43045a();
  C9314np.m43046a(0);
  C9314np.m43046a(0);
  C9314np.m43045a();
  C9314np.m43045a();
  C9314np.m43046a(0);
  C9314np.m43045a();
  C9314np.m43046a(0);
  C9314np.m43045a();
  C9314np.m43046a(0);
  C9314np.m43045a();
  C9314np.m43045a();
  C9314np.m43046a(0);
  C9314np.m43045a();
  C9314np.m43046a(0);
  C9314np.m43046a(0);
  C9314np.m43045a();
  C9314np.m43046a(0);
  C9314np.m43046a(0);
  return checkServerTrusted;
  }",338,0.98736173,-,,
