app_id,class_name,method,invocation,method_body,argument_list,number_of_arguments,complexity_score,,,
bg.telenor.digitaloffice-26,DigestingMessageSigner.java,verify,"public boolean verify(byte[] bArr) {
        if (this.forSigning) {
            throw new IllegalStateException(""RainbowDigestSigner not initialised for verification"");
        }
        byte[] bArr2 = new byte[this.messDigest.getDigestSize()];
        this.messDigest.doFinal(bArr2, 0);
        return this.messSigner.verifySignature(bArr2, bArr);
    }","{
        if (this.forSigning) {
            throw new IllegalStateException(""RainbowDigestSigner not initialised for verification"");
        }
        byte[] bArr2 = new byte[this.messDigest.getDigestSize()];
        this.messDigest.doFinal(bArr2, 0);
        return this.messSigner.verifySignature(bArr2, bArr);
    }","{'argument_list': 4, 'array_creation_expression': 1, 'array_type': 1, 'block': 1, 'condition': 1, 'decimal_integer_literal': 1, 'dimensions': 1, 'dimensions_expr': 1, 'expression_statement': 1, 'field_access': 4, 'identifier': 11, 'if_statement': 1, 'integral_type': 2, 'local_variable_declaration': 1, 'method_invocation': 3, 'object_creation_expression': 1, 'return_statement': 1, 'string_fragment': 1, 'string_literal': 1, 'this': 4, 'throw_statement': 1, 'type_identifier': 1, 'variable_declarator': 1}",45,0.9292971409,,,
com.radio.station.WHTA.FM-825175,DefaultHostnameVerifier.java,verify,"public void verify(String str, X509Certificate x509Certificate) throws SSLException {
        TYPE type = TYPE.DNS;
        if (InetAddressUtils.isIPv4Address(str)) {
            type = TYPE.IPv4;
        } else {
            if (InetAddressUtils.isIPv6Address((str.startsWith(""["") && str.endsWith(""]"")) ? str.substring(1, str.length() - 1) : str)) {
                type = TYPE.IPv6;
            }
        }
        List<String> extractSubjectAlts = extractSubjectAlts(x509Certificate, (type == TYPE.IPv4 || type == TYPE.IPv6) ? 7 : 2);
        if (extractSubjectAlts != null && !extractSubjectAlts.isEmpty()) {
            int i = C41331.$SwitchMap$org$apache$http$conn$ssl$DefaultHostnameVerifier$TYPE[type.ordinal()];
            if (i == 1) {
                matchIPAddress(str, extractSubjectAlts);
                return;
            } else if (i == 2) {
                matchIPv6Address(str, extractSubjectAlts);
                return;
            } else {
                matchDNSName(str, extractSubjectAlts, this.publicSuffixMatcher);
                return;
            }
        }
        String extractCN = extractCN(x509Certificate.getSubjectX500Principal().getName(""RFC2253""));
        if (extractCN == null) {
            throw new SSLException(""Certificate subject for <"" + str + ""> doesn't contain a common name and does not have alternative names"");
        }
        matchCN(str, extractCN, this.publicSuffixMatcher);
    }","{
        TYPE type = TYPE.DNS;
        if (InetAddressUtils.isIPv4Address(str)) {
            type = TYPE.IPv4;
        } else {
            if (InetAddressUtils.isIPv6Address((str.startsWith(""["") && str.endsWith(""]"")) ? str.substring(1, str.length() - 1) : str)) {
                type = TYPE.IPv6;
            }
        }
        List<String> extractSubjectAlts = extractSubjectAlts(x509Certificate, (type == TYPE.IPv4 || type == TYPE.IPv6) ? 7 : 2);
        if (extractSubjectAlts != null && !extractSubjectAlts.isEmpty()) {
            int i = C41331.$SwitchMap$org$apache$http$conn$ssl$DefaultHostnameVerifier$TYPE[type.ordinal()];
            if (i == 1) {
                matchIPAddress(str, extractSubjectAlts);
                return;
            } else if (i == 2) {
                matchIPv6Address(str, extractSubjectAlts);
                return;
            } else {
                matchDNSName(str, extractSubjectAlts, this.publicSuffixMatcher);
                return;
            }
        }
        String extractCN = extractCN(x509Certificate.getSubjectX500Principal().getName(""RFC2253""));
        if (extractCN == null) {
            throw new SSLException(""Certificate subject for <"" + str + ""> doesn't contain a common name and does not have alternative names"");
        }
        matchCN(str, extractCN, this.publicSuffixMatcher);
    }","{'argument_list': 17, 'array_access': 1, 'assignment_expression': 2, 'binary_expression': 12, 'block': 8, 'condition': 6, 'decimal_integer_literal': 6, 'expression_statement': 6, 'field_access': 8, 'generic_type': 1, 'identifier': 63, 'if_statement': 6, 'integral_type': 1, 'local_variable_declaration': 4, 'method_invocation': 16, 'null_literal': 2, 'object_creation_expression': 1, 'parenthesized_expression': 2, 'return_statement': 3, 'string_fragment': 5, 'string_literal': 5, 'ternary_expression': 2, 'this': 2, 'throw_statement': 1, 'type_arguments': 1, 'type_identifier': 5, 'unary_expression': 1, 'variable_declarator': 4}",191,0.9793348359,,,
com.toOrdr-24,X509CertificateObject.java,verify,"@Override // java.security.cert.X509Certificate, java.security.cert.Certificate
    public final void verify(PublicKey publicKey, Provider provider) throws CertificateException, NoSuchAlgorithmException, InvalidKeyException, SignatureException {
        String signatureName = X509SignatureUtil.getSignatureName(this.f2124c.getSignatureAlgorithm());
        checkSignature(publicKey, provider != null ? Signature.getInstance(signatureName, provider) : Signature.getInstance(signatureName));
    }","{
        String signatureName = X509SignatureUtil.getSignatureName(this.f2124c.getSignatureAlgorithm());
        checkSignature(publicKey, provider != null ? Signature.getInstance(signatureName, provider) : Signature.getInstance(signatureName));
    }","{'argument_list': 5, 'binary_expression': 1, 'expression_statement': 1, 'field_access': 1, 'identifier': 15, 'local_variable_declaration': 1, 'method_invocation': 5, 'null_literal': 1, 'ternary_expression': 1, 'this': 1, 'type_identifier': 1, 'variable_declarator': 1}",34,0.9106773361,,,
com.toOrdr-24,X509CertificateObject.java,verify,"@Override // java.security.cert.Certificate
    public final void verify(PublicKey publicKey) throws CertificateException, NoSuchAlgorithmException, InvalidKeyException, NoSuchProviderException, SignatureException {
        Signature signature;
        String signatureName = X509SignatureUtil.getSignatureName(this.f2124c.getSignatureAlgorithm());
        try {
            signature = Signature.getInstance(signatureName, BouncyCastleProvider.PROVIDER_NAME);
        } catch (Exception unused) {
            signature = Signature.getInstance(signatureName);
        }
        checkSignature(publicKey, signature);
    }","{
        Signature signature;
        String signatureName = X509SignatureUtil.getSignatureName(this.f2124c.getSignatureAlgorithm());
        try {
            signature = Signature.getInstance(signatureName, BouncyCastleProvider.PROVIDER_NAME);
        } catch (Exception unused) {
            signature = Signature.getInstance(signatureName);
        }
        checkSignature(publicKey, signature);
    }","{'argument_list': 5, 'assignment_expression': 2, 'block': 2, 'catch_clause': 1, 'catch_formal_parameter': 1, 'catch_type': 1, 'expression_statement': 3, 'field_access': 2, 'identifier': 20, 'local_variable_declaration': 2, 'method_invocation': 5, 'this': 1, 'try_statement': 1, 'type_identifier': 3, 'variable_declarator': 2}",51,0.9363487454,,,
com.chronogolf.booking.bridgesatberesford-1006010010,X509CRLImpl.java,verify,"@Override // java.security.cert.X509CRL
    public void verify(PublicKey publicKey, final Provider provider) throws CRLException, NoSuchAlgorithmException, InvalidKeyException, SignatureException {
        try {
            doVerify(publicKey, new SignatureCreator() { // from class: org.bouncycastle.jcajce.provider.asymmetric.x509.X509CRLImpl.3
                @Override // org.bouncycastle.jcajce.provider.asymmetric.x509.SignatureCreator
                public Signature createSignature(String str) throws NoSuchAlgorithmException, NoSuchProviderException {
                    return provider != null ? Signature.getInstance(X509CRLImpl.this.getSigAlgName(), provider) : Signature.getInstance(X509CRLImpl.this.getSigAlgName());
                }
            });
        } catch (NoSuchProviderException e) {
            throw new NoSuchAlgorithmException(""provider issue: "" + e.getMessage());
        }
    }","{
        try {
            doVerify(publicKey, new SignatureCreator() { // from class: org.bouncycastle.jcajce.provider.asymmetric.x509.X509CRLImpl.3
                @Override // org.bouncycastle.jcajce.provider.asymmetric.x509.SignatureCreator
                public Signature createSignature(String str) throws NoSuchAlgorithmException, NoSuchProviderException {
                    return provider != null ? Signature.getInstance(X509CRLImpl.this.getSigAlgName(), provider) : Signature.getInstance(X509CRLImpl.this.getSigAlgName());
                }
            });
        } catch (NoSuchProviderException e) {
            throw new NoSuchAlgorithmException(""provider issue: "" + e.getMessage());
        }
    }","{'argument_list': 8, 'binary_expression': 2, 'block': 3, 'catch_clause': 1, 'catch_formal_parameter': 1, 'catch_type': 1, 'class_body': 1, 'expression_statement': 1, 'field_access': 2, 'formal_parameter': 1, 'formal_parameters': 1, 'identifier': 18, 'line_comment': 2, 'marker_annotation': 1, 'method_declaration': 1, 'method_invocation': 6, 'modifiers': 1, 'null_literal': 1, 'object_creation_expression': 2, 'return_statement': 1, 'string_fragment': 1, 'string_literal': 1, 'ternary_expression': 1, 'this': 2, 'throw_statement': 1, 'throws': 1, 'try_statement': 1, 'type_identifier': 7}",70,0.9512821321,,,
com.ifs.banking.fiid4794-2024040120,C10283d.java,verify,"@Override // javax.net.ssl.HostnameVerifier
    public boolean verify(String host, SSLSession session) {
        Certificate certificate;
        C9139o.m42618g(host, ""host"");
        C9139o.m42618g(session, ""session"");
        if (m49294d(host)) {
            try {
                certificate = session.getPeerCertificates()[0];
                if (certificate == null) {
                    throw new NullPointerException(""null cannot be cast to non-null type java.security.cert.X509Certificate"");
                }
            } catch (SSLException unused) {
                return false;
            }
        }
        return m49295e(host, (X509Certificate) certificate);
    }","{
        Certificate certificate;
        C9139o.m42618g(host, ""host"");
        C9139o.m42618g(session, ""session"");
        if (m49294d(host)) {
            try {
                certificate = session.getPeerCertificates()[0];
                if (certificate == null) {
                    throw new NullPointerException(""null cannot be cast to non-null type java.security.cert.X509Certificate"");
                }
            } catch (SSLException unused) {
                return false;
            }
        }
        return m49295e(host, (X509Certificate) certificate);
    }","{'argument_list': 6, 'array_access': 1, 'assignment_expression': 1, 'binary_expression': 1, 'block': 4, 'cast_expression': 1, 'catch_clause': 1, 'catch_formal_parameter': 1, 'catch_type': 1, 'condition': 2, 'decimal_integer_literal': 1, 'expression_statement': 3, 'false': 1, 'identifier': 17, 'if_statement': 2, 'local_variable_declaration': 1, 'method_invocation': 5, 'null_literal': 1, 'object_creation_expression': 1, 'return_statement': 2, 'string_fragment': 3, 'string_literal': 3, 'throw_statement': 1, 'try_statement': 1, 'type_identifier': 4, 'variable_declarator': 1}",66,0.9487929315,,,
com.talview.recruit-250,OkHostnameVerifier.java,verify,"@Override // javax.net.ssl.HostnameVerifier
    public boolean verify(@NotNull String host, @NotNull SSLSession session) {
        Intrinsics.checkParameterIsNotNull(host, ""host"");
        Intrinsics.checkParameterIsNotNull(session, ""session"");
        try {
            Certificate certificate = session.getPeerCertificates()[0];
            if (certificate != null) {
                return verify(host, (X509Certificate) certificate);
            }
            throw new TypeCastException(""null cannot be cast to non-null type java.security.cert.X509Certificate"");
        } catch (SSLException unused) {
            return false;
        }
    }","{
        Intrinsics.checkParameterIsNotNull(host, ""host"");
        Intrinsics.checkParameterIsNotNull(session, ""session"");
        try {
            Certificate certificate = session.getPeerCertificates()[0];
            if (certificate != null) {
                return verify(host, (X509Certificate) certificate);
            }
            throw new TypeCastException(""null cannot be cast to non-null type java.security.cert.X509Certificate"");
        } catch (SSLException unused) {
            return false;
        }
    }","{'argument_list': 5, 'array_access': 1, 'binary_expression': 1, 'block': 3, 'cast_expression': 1, 'catch_clause': 1, 'catch_formal_parameter': 1, 'catch_type': 1, 'condition': 1, 'decimal_integer_literal': 1, 'expression_statement': 2, 'false': 1, 'identifier': 14, 'if_statement': 1, 'local_variable_declaration': 1, 'method_invocation': 4, 'null_literal': 1, 'object_creation_expression': 1, 'return_statement': 2, 'string_fragment': 3, 'string_literal': 3, 'throw_statement': 1, 'try_statement': 1, 'type_identifier': 4, 'variable_declarator': 1}",56,0.9411689619,,,
com.tdtnews.android-2023082513,OkHostnameVerifier.java,verify,"@Override // javax.net.ssl.HostnameVerifier
    public boolean verify(String host, SSLSession session) {
        Certificate certificate;
        Intrinsics.checkNotNullParameter(host, ""host"");
        Intrinsics.checkNotNullParameter(session, ""session"");
        if (isAscii(host)) {
            try {
                certificate = session.getPeerCertificates()[0];
                if (certificate == null) {
                    throw new NullPointerException(""null cannot be cast to non-null type java.security.cert.X509Certificate"");
                }
            } catch (SSLException unused) {
                return false;
            }
        }
        return verify(host, (X509Certificate) certificate);
    }","{
        Certificate certificate;
        Intrinsics.checkNotNullParameter(host, ""host"");
        Intrinsics.checkNotNullParameter(session, ""session"");
        if (isAscii(host)) {
            try {
                certificate = session.getPeerCertificates()[0];
                if (certificate == null) {
                    throw new NullPointerException(""null cannot be cast to non-null type java.security.cert.X509Certificate"");
                }
            } catch (SSLException unused) {
                return false;
            }
        }
        return verify(host, (X509Certificate) certificate);
    }","{'argument_list': 6, 'array_access': 1, 'assignment_expression': 1, 'binary_expression': 1, 'block': 4, 'cast_expression': 1, 'catch_clause': 1, 'catch_formal_parameter': 1, 'catch_type': 1, 'condition': 2, 'decimal_integer_literal': 1, 'expression_statement': 3, 'false': 1, 'identifier': 17, 'if_statement': 2, 'local_variable_declaration': 1, 'method_invocation': 5, 'null_literal': 1, 'object_creation_expression': 1, 'return_statement': 2, 'string_fragment': 3, 'string_literal': 3, 'throw_statement': 1, 'try_statement': 1, 'type_identifier': 4, 'variable_declarator': 1}",66,0.9487929315,,,
com.chownow.whiskeyinferno-141,MACVerifier.java,verify,"@Override // com.nimbusds.jose.JWSVerifier
    public boolean verify(JWSHeader jWSHeader, byte[] bArr, Base64URL base64URL) throws JOSEException {
        if (this.critPolicy.headerPasses(jWSHeader)) {
            return ConstantTimeUtils.areEqual(HMAC.compute(getJCAAlgorithmName(jWSHeader.getAlgorithm()), getSecret(), bArr, getJCAContext().getProvider()), base64URL.decode());
        }
        return false;
    }","{
        if (this.critPolicy.headerPasses(jWSHeader)) {
            return ConstantTimeUtils.areEqual(HMAC.compute(getJCAAlgorithmName(jWSHeader.getAlgorithm()), getSecret(), bArr, getJCAContext().getProvider()), base64URL.decode());
        }
        return false;
    }","{'argument_list': 9, 'block': 1, 'condition': 1, 'false': 1, 'field_access': 1, 'identifier': 16, 'if_statement': 1, 'method_invocation': 9, 'return_statement': 2, 'this': 1}",42,0.9250941801,,,
com.trainerize.beginnerfitnesssolutions-809000,WorkQueue.java,verify,"public final void verify(boolean shouldBeRunning) {
            WorkNode workNode;
            WorkNode workNode2;
            Companion companion = WorkQueue.INSTANCE;
            WorkNode workNode3 = this.prev;
            if (workNode3 == null || (workNode = workNode3.next) == null) {
                workNode = this;
            }
            companion.m1481assert(workNode == this);
            Companion companion2 = WorkQueue.INSTANCE;
            WorkNode workNode4 = this.next;
            if (workNode4 == null || (workNode2 = workNode4.prev) == null) {
                workNode2 = this;
            }
            companion2.m1481assert(workNode2 == this);
            WorkQueue.INSTANCE.m1481assert(getIsRunning() == shouldBeRunning);
        }","{
            WorkNode workNode;
            WorkNode workNode2;
            Companion companion = WorkQueue.INSTANCE;
            WorkNode workNode3 = this.prev;
            if (workNode3 == null || (workNode = workNode3.next) == null) {
                workNode = this;
            }
            companion.m1481assert(workNode == this);
            Companion companion2 = WorkQueue.INSTANCE;
            WorkNode workNode4 = this.next;
            if (workNode4 == null || (workNode2 = workNode4.prev) == null) {
                workNode2 = this;
            }
            companion2.m1481assert(workNode2 == this);
            WorkQueue.INSTANCE.m1481assert(getIsRunning() == shouldBeRunning);
        }","{'argument_list': 4, 'assignment_expression': 4, 'binary_expression': 9, 'block': 2, 'condition': 2, 'expression_statement': 5, 'field_access': 7, 'identifier': 33, 'if_statement': 2, 'local_variable_declaration': 6, 'method_invocation': 4, 'null_literal': 4, 'parenthesized_expression': 2, 'this': 6, 'type_identifier': 6, 'variable_declarator': 6}",102,0.9646301784,,,
com.openichnos.OpenichnosApp-120,SPHINCS256Signer.java,verify,"boolean verify(HashFunctions hashFunctions, byte[] bArr, byte[] bArr2, byte[] bArr3) {
        byte[] bArr4 = new byte[2144];
        byte[] bArr5 = new byte[32];
        byte[] bArr6 = new byte[32];
        byte[] bArr7 = new byte[41000];
        byte[] bArr8 = new byte[1056];
        if (bArr2.length == 41000) {
            byte[] bArr9 = new byte[64];
            for (int i = 0; i < 1056; i++) {
                bArr8[i] = bArr3[i];
            }
            byte[] bArr10 = new byte[32];
            for (int i2 = 0; i2 < 32; i2++) {
                bArr10[i2] = bArr2[i2];
            }
            System.arraycopy(bArr2, 0, bArr7, 0, 41000);
            Digest messageHash = hashFunctions.getMessageHash();
            messageHash.update(bArr10, 0, 32);
            messageHash.update(bArr8, 0, 1056);
            messageHash.update(bArr, 0, bArr.length);
            messageHash.doFinal(bArr9, 0);
            long j = 0;
            for (int i3 = 0; i3 < 8; i3++) {
                j ^= (bArr7[32 + i3] & UByte.MAX_VALUE) << (i3 * 8);
            }
            new Horst();
            Horst.horst_verify(hashFunctions, bArr6, bArr7, 40, bArr8, bArr9);
            Wots wots = new Wots();
            int i4 = 0;
            int i5 = 13352;
            while (i4 < 12) {
                int i6 = i5;
                wots.wots_verify(hashFunctions, bArr4, bArr7, i5, bArr6, bArr8);
                Tree.l_tree(hashFunctions, bArr5, 0, bArr4, 0, bArr8, 0);
                byte[] bArr11 = bArr8;
                byte[] bArr12 = bArr7;
                byte[] bArr13 = bArr6;
                validate_authpath(hashFunctions, bArr6, bArr5, (int) (31 & j), bArr12, i6 + 2144, bArr11, 5);
                j >>= 5;
                i5 = i6 + 2304;
                i4++;
                bArr8 = bArr11;
                bArr7 = bArr12;
                bArr6 = bArr13;
                bArr5 = bArr5;
            }
            byte[] bArr14 = bArr8;
            byte[] bArr15 = bArr6;
            boolean z = true;
            for (int i7 = 0; i7 < 32; i7++) {
                if (bArr15[i7] != bArr14[i7 + 1024]) {
                    z = false;
                }
            }
            return z;
        }
        throw new IllegalArgumentException(""signature wrong size"");
    }","{
        byte[] bArr4 = new byte[2144];
        byte[] bArr5 = new byte[32];
        byte[] bArr6 = new byte[32];
        byte[] bArr7 = new byte[41000];
        byte[] bArr8 = new byte[1056];
        if (bArr2.length == 41000) {
            byte[] bArr9 = new byte[64];
            for (int i = 0; i < 1056; i++) {
                bArr8[i] = bArr3[i];
            }
            byte[] bArr10 = new byte[32];
            for (int i2 = 0; i2 < 32; i2++) {
                bArr10[i2] = bArr2[i2];
            }
            System.arraycopy(bArr2, 0, bArr7, 0, 41000);
            Digest messageHash = hashFunctions.getMessageHash();
            messageHash.update(bArr10, 0, 32);
            messageHash.update(bArr8, 0, 1056);
            messageHash.update(bArr, 0, bArr.length);
            messageHash.doFinal(bArr9, 0);
            long j = 0;
            for (int i3 = 0; i3 < 8; i3++) {
                j ^= (bArr7[32 + i3] & UByte.MAX_VALUE) << (i3 * 8);
            }
            new Horst();
            Horst.horst_verify(hashFunctions, bArr6, bArr7, 40, bArr8, bArr9);
            Wots wots = new Wots();
            int i4 = 0;
            int i5 = 13352;
            while (i4 < 12) {
                int i6 = i5;
                wots.wots_verify(hashFunctions, bArr4, bArr7, i5, bArr6, bArr8);
                Tree.l_tree(hashFunctions, bArr5, 0, bArr4, 0, bArr8, 0);
                byte[] bArr11 = bArr8;
                byte[] bArr12 = bArr7;
                byte[] bArr13 = bArr6;
                validate_authpath(hashFunctions, bArr6, bArr5, (int) (31 & j), bArr12, i6 + 2144, bArr11, 5);
                j >>= 5;
                i5 = i6 + 2304;
                i4++;
                bArr8 = bArr11;
                bArr7 = bArr12;
                bArr6 = bArr13;
                bArr5 = bArr5;
            }
            byte[] bArr14 = bArr8;
            byte[] bArr15 = bArr6;
            boolean z = true;
            for (int i7 = 0; i7 < 32; i7++) {
                if (bArr15[i7] != bArr14[i7 + 1024]) {
                    z = false;
                }
            }
            return z;
        }
        throw new IllegalArgumentException(""signature wrong size"");
    }","{'argument_list': 13, 'array_access': 7, 'array_creation_expression': 7, 'array_type': 12, 'assignment_expression': 10, 'binary_expression': 15, 'block': 7, 'boolean_type': 1, 'cast_expression': 1, 'condition': 3, 'decimal_integer_literal': 41, 'dimensions': 12, 'dimensions_expr': 7, 'expression_statement': 21, 'false': 1, 'field_access': 3, 'for_statement': 4, 'identifier': 121, 'if_statement': 2, 'integral_type': 28, 'local_variable_declaration': 23, 'method_invocation': 10, 'object_creation_expression': 3, 'parenthesized_expression': 3, 'return_statement': 1, 'string_fragment': 1, 'string_literal': 1, 'throw_statement': 1, 'true': 1, 'type_identifier': 5, 'update_expression': 5, 'variable_declarator': 23, 'while_statement': 1}",394,0.988928669,,,
com.myaccidentassist.gproslaw-22,RsaSsaPssVerifyJce.java,verify,"@Override // com.google.crypto.tink.PublicKeyVerify
    public void verify(final byte[] signature, final byte[] data) throws GeneralSecurityException {
        BigInteger publicExponent = this.publicKey.getPublicExponent();
        BigInteger modulus = this.publicKey.getModulus();
        int bitLength = ((modulus.bitLength() - 1) + 7) / 8;
        if ((modulus.bitLength() + 7) / 8 != signature.length) {
            throw new GeneralSecurityException(""invalid signature's length"");
        }
        BigInteger bytes2Integer = SubtleUtil.bytes2Integer(signature);
        if (bytes2Integer.compareTo(modulus) >= 0) {
            throw new GeneralSecurityException(""signature out of range"");
        }
        emsaPssVerify(data, SubtleUtil.integer2Bytes(bytes2Integer.modPow(publicExponent, modulus), bitLength), modulus.bitLength() - 1);
    }","{
        BigInteger publicExponent = this.publicKey.getPublicExponent();
        BigInteger modulus = this.publicKey.getModulus();
        int bitLength = ((modulus.bitLength() - 1) + 7) / 8;
        if ((modulus.bitLength() + 7) / 8 != signature.length) {
            throw new GeneralSecurityException(""invalid signature's length"");
        }
        BigInteger bytes2Integer = SubtleUtil.bytes2Integer(signature);
        if (bytes2Integer.compareTo(modulus) >= 0) {
            throw new GeneralSecurityException(""signature out of range"");
        }
        emsaPssVerify(data, SubtleUtil.integer2Bytes(bytes2Integer.modPow(publicExponent, modulus), bitLength), modulus.bitLength() - 1);
    }","{'argument_list': 12, 'binary_expression': 8, 'block': 2, 'condition': 2, 'decimal_integer_literal': 7, 'expression_statement': 1, 'field_access': 3, 'identifier': 31, 'if_statement': 2, 'integral_type': 1, 'local_variable_declaration': 4, 'method_invocation': 10, 'object_creation_expression': 2, 'parenthesized_expression': 3, 'string_fragment': 2, 'string_literal': 2, 'this': 2, 'throw_statement': 2, 'type_identifier': 5, 'variable_declarator': 4}",105,0.9654944384,,,
com.chownow.whiskeyinferno-141,X509CertificateImpl.java,verify,"@Override // java.security.cert.Certificate
    public final void verify(PublicKey publicKey, final String str) throws CertificateException, NoSuchAlgorithmException, InvalidKeyException, NoSuchProviderException, SignatureException {
        doVerify(publicKey, new SignatureCreator() { // from class: org.bouncycastle.jcajce.provider.asymmetric.x509.X509CertificateImpl.2
            @Override // org.bouncycastle.jcajce.provider.asymmetric.x509.SignatureCreator
            public Signature createSignature(String str2) throws NoSuchAlgorithmException, NoSuchProviderException {
                String str3 = str;
                return str3 != null ? Signature.getInstance(str2, str3) : Signature.getInstance(str2);
            }
        });
    }","{
        doVerify(publicKey, new SignatureCreator() { // from class: org.bouncycastle.jcajce.provider.asymmetric.x509.X509CertificateImpl.2
            @Override // org.bouncycastle.jcajce.provider.asymmetric.x509.SignatureCreator
            public Signature createSignature(String str2) throws NoSuchAlgorithmException, NoSuchProviderException {
                String str3 = str;
                return str3 != null ? Signature.getInstance(str2, str3) : Signature.getInstance(str2);
            }
        });
    }","{'argument_list': 4, 'binary_expression': 1, 'block': 1, 'class_body': 1, 'expression_statement': 1, 'formal_parameter': 1, 'formal_parameters': 1, 'identifier': 15, 'line_comment': 2, 'local_variable_declaration': 1, 'marker_annotation': 1, 'method_declaration': 1, 'method_invocation': 3, 'modifiers': 1, 'null_literal': 1, 'object_creation_expression': 1, 'return_statement': 1, 'ternary_expression': 1, 'throws': 1, 'type_identifier': 6, 'variable_declarator': 1}",46,0.9305877004,,,
au.com.makingthedough-25061,NetscapeCertRequest.java,verify,"public boolean verify(String str) throws NoSuchAlgorithmException, InvalidKeyException, SignatureException, NoSuchProviderException {
        if (str.equals(this.challenge)) {
            Signature signature = Signature.getInstance(this.sigAlg.getAlgorithm().getId(), BouncyCastleProvider.PROVIDER_NAME);
            signature.initVerify(this.pubkey);
            signature.update(this.content.getBytes());
            return signature.verify(this.sigBits);
        }
        return false;
    }","{
        if (str.equals(this.challenge)) {
            Signature signature = Signature.getInstance(this.sigAlg.getAlgorithm().getId(), BouncyCastleProvider.PROVIDER_NAME);
            signature.initVerify(this.pubkey);
            signature.update(this.content.getBytes());
            return signature.verify(this.sigBits);
        }
        return false;
    }","{'argument_list': 8, 'block': 1, 'condition': 1, 'expression_statement': 2, 'false': 1, 'field_access': 6, 'identifier': 21, 'if_statement': 1, 'local_variable_declaration': 1, 'method_invocation': 8, 'return_statement': 2, 'this': 5, 'type_identifier': 1, 'variable_declarator': 1}",59,0.9437027306,,,
com.mountains-1370,OkHostnameVerifier.java,verify,"public final boolean verify(String host, X509Certificate certificate) {
        Intrinsics.checkNotNullParameter(host, ""host"");
        Intrinsics.checkNotNullParameter(certificate, ""certificate"");
        return Util.canParseAsIpAddress(host) ? verifyIpAddress(host, certificate) : verifyHostname(host, certificate);
    }","{
        Intrinsics.checkNotNullParameter(host, ""host"");
        Intrinsics.checkNotNullParameter(certificate, ""certificate"");
        return Util.canParseAsIpAddress(host) ? verifyIpAddress(host, certificate) : verifyHostname(host, certificate);
    }","{'argument_list': 5, 'expression_statement': 2, 'identifier': 15, 'method_invocation': 5, 'return_statement': 1, 'string_fragment': 2, 'string_literal': 2, 'ternary_expression': 1}",33,0.9084383349,,,
